,id,app_size_bytes,app_price,app_rating_count,app_rating,app_content_rating,app_genre,app_total_supported_langs
8770,1116215882,272637952,0,89,4,9+,Games,1
8771,1116249582,1452132352,6.99,104,4.5,9+,Games,4
8772,1116253995,1805248512,6.99,79,4.5,9+,Games,4
8773,1116271098,1143723008,6.99,49,4.5,9+,Games,4
8774,1116296327,170819584,0,1168,5,12+,Games,10
8775,1116320580,9305088,0.99,9,3,4+,Photo & Video,1
8776,1116329647,141317120,0,691,4,9+,Games,1
8781,1116483214,218665984,0.99,0,0,4+,Games,2
8783,1116494563,34868224,0,203,4,4+,Games,1
8784,1116536171,73590784,0,2601,4,4+,Games,1
8785,1116541279,12624896,0,0,0,4+,Games,2
8786,1116544191,15758336,0,0,0,4+,Games,2
8789,1116549013,13231104,0,97,3,4+,Entertainment,1
8790,1116549578,105900032,0,1,5,4+,Games,4
8795,1116564897,104617984,2.99,0,0,4+,Education,1
8796,1116568228,210149376,0,10,2,4+,Games,1
8803,1116609570,267441152,0,2332,4.5,4+,Games,11
8805,1116622769,53628928,0,0,0,4+,Games,0
8809,1116785618,265478144,0,53,4.5,4+,Games,1
8810,1116808304,153664512,4.99,947,4.5,4+,Games,10
8811,1116861891,9242624,0,0,0,9+,Catalogs,1
8813,1116876789,32032768,0,24760,4.5,4+,Games,31
8814,1116880272,34893824,0,0,0,17+,Social Networking,1
8815,1116882930,975872,0.99,165,2,4+,Utilities,1
8819,1116899512,18325504,0,0,0,4+,Games,2
8820,1116902833,314591232,2.99,127,4.5,9+,Games,1
8821,1116910957,1104092160,6.99,80,4,12+,Games,1
8824,1116937558,23534592,0,0,0,4+,Games,2
8825,1116944520,28856320,0,1,1,12+,Lifestyle,1
8827,1116980952,148648960,0,823,4,4+,Games,9
8828,1117166919,291038208,2.99,60,4,9+,Games,1
8840,1117310816,107376640,0,683,4.5,4+,Games,16
8842,1117365978,490951680,0,424,3.5,4+,Games,19
8844,1117405948,305483776,2.99,2298,4.5,4+,Games,1
8845,1117482308,230901760,2.99,11,3.5,4+,Games,6
8846,1117580704,53998592,2.99,13,4.5,4+,Utilities,1
8847,1117621317,70959104,0,361,4.5,4+,Games,1
8850,1117719909,154999808,0,2471,4,4+,Lifestyle,1
8860,1117816598,319483904,0,0,0,12+,Games,1
8862,1117818844,54135808,0,0,0,4+,Entertainment,2
8863,1117825020,31624192,0,0,0,4+,Finance,2
8864,1117825025,31624192,0,0,0,4+,Finance,2
8865,1117844680,159752192,0,639,4,4+,Games,1
8867,1117905680,154710016,0,391,4,12+,Games,1
8868,1117981792,56349696,0,0,0,17+,Entertainment,1
8869,1117998129,979960832,24.99,73,4.5,12+,Medical,7
8870,1118012993,30298112,1.99,311,4,12+,Utilities,1
8871,1118046725,11083776,1.99,536,3.5,4+,Entertainment,1
8872,1118072618,75792384,29.99,47,4.5,4+,Music,1
8873,1118082679,190519296,1.99,242,4.5,12+,Games,1
8874,1118239905,53107712,0,0,0,4+,Games,1
8875,1118247592,277154816,0,2881,4.5,4+,Games,1
8881,1118353232,95228928,0,163,3.5,9+,Games,1
8882,1118398079,160331776,4.99,35,4,4+,Games,1
8883,1118406919,166720512,0,3383,4.5,4+,Games,1
8885,1118431695,164000768,0,159323,4.5,12+,Games,1
8886,1118441024,208455680,0.99,599,4.5,9+,Games,18
8888,1118494466,9691136,1.99,18,4,4+,Entertainment,1
8889,1118646945,96621568,0,34,4,17+,Utilities,3
8890,1118676232,65575936,4.99,78,4.5,12+,Games,16
8892,1118756851,67836928,0,250,4.5,4+,Games,1
8893,1118803687,150807552,0,2861,4.5,4+,Games,1
8900,1118839901,68612096,0,0,0,4+,Games,1
8902,1118844179,86596608,0,145,4.5,4+,Games,1
8904,1118850623,211661824,0,1,5,9+,Games,1
8907,1118878857,294744064,0,4116,4.5,12+,Games,1
8911,1118918368,82972672,0,108,4,4+,Games,1
8912,1118999592,145700864,0,29,3,9+,Games,1
8913,1119002115,34085888,3.99,9,1.5,17+,Health & Fitness,1
8914,1119003636,56797184,0,238,3.5,4+,Utilities,1
8915,1119018463,105992192,0,109,3,4+,Games,1
8919,1119051088,19536896,0,0,0,17+,Entertainment,1
8921,1119058112,49246208,0,0,0,9+,Games,2
8922,1119061470,17693696,0,0,0,17+,Entertainment,1
8924,1119074194,55657472,0,10,4.5,4+,Games,8
8929,1119104329,125467648,2.99,21,4.5,4+,Games,1
8930,1119107230,87080960,0.99,0,0,4+,Utilities,1
8931,1119109028,135170048,0,0,0,4+,Games,1
8932,1119132775,58884096,2.99,35,3,4+,Utilities,7
8935,1119200610,164000768,3.99,1608,4.5,12+,Games,1
8937,1119322616,112653312,0,2354,4.5,4+,Games,7
8938,1119351068,304375808,0,2938,4.5,4+,Games,1
8939,1119358760,99691520,0,1,4,4+,Games,1
8940,1119370883,78622720,0,93,2.5,9+,Games,1
8942,1119424086,110077952,1.99,3,3.5,4+,Education,1
8945,1119482395,129079296,2.99,314,4.5,4+,Education,18
8949,1119514051,70203392,2.99,28,5,9+,News,2
8950,1119569595,76619776,0,1821,4.5,12+,Games,1
8951,1119644926,108594176,1.99,87,4,12+,Games,2
8952,1119713595,1537772544,4.99,49,4.5,9+,Games,1
8953,1119856566,189709312,0,6426,4.5,9+,Games,1
8961,1120021683,77551616,0,0,0,12+,Games,1
8962,1120034048,117726208,0,838,4.5,4+,Games,8
8965,1120072154,62823424,0,3815,4,9+,Games,1
8967,1120181386,85164032,1.99,48,4.5,4+,Games,1
8968,1120294802,511670272,0,9122,4.5,4+,Games,1
8969,1120339123,1153353728,6.99,83,4.5,9+,Games,5
8970,1120437406,87667712,0,38,4,4+,Games,1
8971,1120463205,96265216,0,0,0,4+,Games,1
8972,1120471712,69751808,0,70,3.5,4+,Education,11
8977,1120547622,192231424,3.99,278,4.5,4+,Games,3
8980,1120565231,45024256,0,0,0,12+,Games,1
8981,1120574666,114208768,0.99,0,0,4+,Games,1
8985,1120674971,29841408,0.99,53,4.5,4+,Entertainment,1
8987,1120695201,150992896,0,1122,4.5,4+,Games,1
8988,1120838254,513771520,3.99,14,3.5,4+,Education,1
8989,1120861209,274795520,4.99,291,4.5,9+,Games,1
8990,1120936238,116981760,0,1498,5,4+,Games,2
8991,1120991202,228882432,0,145,4,9+,Games,3
8996,1121157685,81576960,0,3153,5,12+,Games,1
8997,1121160975,41528320,0,0,0,12+,Games,1
8998,1121172075,33209344,0,0,0,9+,Games,1
9002,1121196185,68205568,0,2,5,4+,Games,1
9005,1121283620,74806272,0,0,0,12+,Games,1
9006,1121425007,1031653376,6.99,50,3,9+,Games,3
9007,1121463708,159161344,1.99,4553,4,4+,Entertainment,1
9010,1121484538,213410816,4.99,35,3.5,4+,Games,4
9018,1121545201,252352512,0,22,4,12+,Games,5
9021,1121590741,38171648,0,12,1.5,17+,Lifestyle,2
9026,1121659254,49652736,0.99,13,4.5,12+,Games,1
9027,1121685698,111013888,0,56,4,4+,Games,1
9028,1121740066,23908352,0,244,3,4+,Entertainment,1
9030,1121782467,1329823744,4.99,421,4,9+,Games,16
9031,1121796149,31382528,0,65,3.5,4+,Photo & Video,5
9036,1121910644,268843008,0,126,4,4+,Games,1
9038,1121943475,56849408,0,165,4.5,4+,Photo & Video,10
9039,1121944763,152740864,15.99,27,4.5,4+,Education,17
9041,1121963448,578062336,1.99,14,5,4+,Games,3
9042,1121967198,22735872,0,0,0,9+,Social Networking,2
9043,1121971067,133175296,0,8905,4.5,4+,Games,15
9044,1121989372,53682176,0,0,0,17+,Games,16
9050,1122172974,119512064,0,77,4,4+,Games,1
9052,1122191886,11546624,1.99,11,4,9+,Entertainment,1
9053,1122211704,468603904,5.99,5,4,9+,Games,1
9054,1122212503,984101888,6.99,87,4.5,9+,Games,5
9056,1122366064,13968384,0,0,0,4+,Photo & Video,2
9057,1122367296,1239953408,0,0,0,12+,Games,1
9059,1122439453,238359552,0,365,4.5,4+,Games,1
9061,1122444037,129589248,0,24878,4.5,4+,Games,12
9062,1122488716,35957760,0,5134,4.5,9+,Games,11
9063,1122498143,212279296,0,191,4.5,4+,Games,1
9065,1122584613,44748800,0,0,0,4+,Games,1
9066,1122621497,12728320,0,89,3.5,4+,Sports,1
9068,1122649984,76442624,0,15060,4.5,9+,Photo & Video,2
9069,1122682633,59053056,0,154,4.5,4+,Games,1
9074,1122904897,81028096,0.99,108,4.5,12+,Entertainment,1
9076,1122909751,332139520,0,253,4.5,4+,Games,17
9079,1123042939,134029312,0,430,4.5,4+,Games,11
9080,1123078102,61116416,0,428,2,4+,Sports,1
9082,1123109531,66196480,0,146,4.5,9+,Games,11
9083,1123132173,363020288,0,6551,4.5,12+,Games,1
9086,1123300756,70156288,0.99,9,4,4+,Games,1
9090,1123371085,39796736,0,98,4.5,4+,Games,1
9095,1123414741,42300416,0,0,0,12+,Book,1
9097,1123417039,69208064,0,0,0,4+,Games,1
9099,1123428617,39054336,0,25,4,9+,Games,1
9102,1123434406,24354816,0,3219,4.5,4+,Games,2
9105,1123455917,63180800,0,339,4,4+,Games,1
9107,1123493208,62493696,0,0,0,4+,Games,1
9108,1123499004,46567424,0.99,0,0,17+,Social Networking,1
9109,1123499290,103812096,0,0,0,4+,Games,1
9110,1123510087,102046720,0.99,3,4.5,4+,Games,1
9113,1123539597,93643776,0,285,4.5,12+,Games,1
9118,1123579511,197048320,0,164,4.5,4+,Games,30
9120,1123605369,44227584,0,255,3,9+,Games,1
9121,1123626556,2057722880,0,25,4.5,4+,Games,1
9122,1123631069,146797568,0,539,4.5,12+,Games,1
9123,1123639492,60285952,2.99,0,0,4+,Games,1
9124,1123652342,331335680,3.99,477,5,4+,Games,11
9125,1123667089,410715136,0,49,2.5,4+,Education,7
9126,1123697672,125918208,0,298,4.5,4+,Games,1
9127,1123707853,383986688,0,79,4,4+,Education,33
9128,1123795045,157871104,0,541,4.5,12+,Games,1
9133,1123897951,409825280,0,383,4.5,4+,Entertainment,1
9137,1123920179,75174912,0,234,4,4+,Games,1
9144,1123959760,94867456,0,506,4.5,4+,Games,16
9145,1123991807,282289152,9.99,68,2.5,12+,Games,1
9147,1124034555,12244992,0,53,4,17+,Entertainment,1
9149,1124073720,61278208,0,109,4.5,4+,Games,1
9150,1124123246,33778688,4.99,37,4.5,4+,Education,3
9151,1124139149,98643968,0,45,4,4+,Games,2
9152,1124143528,1145312256,6.99,127,4.5,9+,Games,5
9154,1124221308,771726336,6.99,57,4.5,9+,Games,5
9156,1124265106,248950784,0,85,5,9+,Games,1
9157,1124324199,29727744,0,210,4.5,4+,Games,1
9161,1124344384,296504320,2.99,56,4,4+,Entertainment,1
9162,1124344855,180251648,0.99,24,3,9+,Games,1
9163,1124345691,95670272,0,169,4,4+,Games,11
9164,1124382586,109180928,0,0,0,12+,Utilities,3
9166,1124395796,110787584,0,521,4.5,12+,Games,1
9169,1124453989,587630592,2.99,49,4.5,12+,Games,1
9170,1124467250,68639744,0.99,1,5,12+,Games,2
9171,1124476992,152133632,0,59,4.5,12+,Entertainment,1
9172,1124503295,107933696,0,139,4,4+,Games,1
9173,1124567713,146486272,0,135,3.5,9+,Games,1
9174,1124568844,196617216,0,1,5,4+,Games,1
9178,1124768573,152903680,0,0,0,4+,Games,1
9181,1124772645,73978880,0,0,0,4+,Lifestyle,1
9189,1124836530,25571328,0,9259,5,4+,Games,2
9190,1124845146,29427712,4.99,10,4,4+,Music,2
9195,1125065976,190457856,0,164,4.5,12+,Games,1
9198,1125301530,171485184,0,29,1.5,4+,Games,1
9201,1125318904,180950016,0,7,5,4+,Games,2
9202,1125336042,360722432,0,58,4.5,4+,Games,1
9204,1125378601,357691392,0,81,4,4+,Games,1
9206,1125469780,181551104,0,99,5,12+,Games,1
9207,1125478670,173320192,0,219,2,12+,Entertainment,1
9208,1125534178,77242368,1.99,39,4.5,4+,Photo & Video,8
9209,1125608061,286431232,0,1019,3,9+,Entertainment,4
9213,1125806960,33091584,0,7,5,4+,Games,2
9214,1125812643,156507136,0,7,4.5,12+,Games,1
9220,1126032958,36559872,0,0,0,4+,Games,1
9221,1126055536,32003072,0,42,3.5,17+,Entertainment,1
9222,1126101226,116185088,3.99,338,4.5,4+,Lifestyle,2
9223,1126166674,10221568,1.99,0,0,12+,Entertainment,1
9224,1126191781,219799552,0,0,0,12+,Games,1
9226,1126211341,38904832,0,0,0,9+,Entertainment,1
9227,1126212440,131196928,2.99,65,4,9+,Games,5
9235,1126269043,480581632,0,301,4,9+,Games,1
9237,1126296052,199591936,0,0,0,4+,Games,0
9238,1126380291,51559424,0,1,3,4+,Sports,5
9239,1126382960,308592640,0,389,4,4+,Entertainment,8
9240,1126394027,149266432,0,567,4,12+,Games,1
9241,1126403961,262830080,2.99,42,2.5,4+,Entertainment,9
9242,1126424472,85477376,0,538,4.5,4+,Games,1
9243,1126517945,332977152,2.99,26,4.5,4+,Education,58
9244,1126531257,192496640,2.99,36,5,4+,Education,58
9245,1126563858,57303040,0,719,4.5,12+,Games,10
9246,1126585243,162514944,0,704,4.5,12+,Games,1
9252,1126714010,99002368,0,1,5,4+,Games,2
9253,1126723825,22029312,0,2638,4.5,4+,Games,1
9255,1126769121,281550848,0,3026,4.5,4+,Games,1
9256,1126835894,181364736,0,2291,5,12+,Games,10
9257,1126845799,49390592,4.99,26,4.5,4+,Music,1
9258,1126845803,56054784,2.99,21,3,4+,Music,1
9259,1126932090,31710208,0,90,4,4+,Games,12
9260,1126935885,464706560,4.99,60,4.5,12+,Games,1
9261,1127108818,41966592,0,1137,4,4+,Games,7
9262,1127214864,16157696,0,0,0,17+,Entertainment,1
9265,1127229619,62238720,0,1077,4.5,4+,Games,1
9267,1127240851,95218688,0,0,0,12+,Games,2
9269,1127261616,80323584,0,0,0,4+,Games,43
9273,1127440445,235222016,0.99,3,2.5,4+,Games,1
9274,1127454806,30906368,1.99,27,4.5,9+,Games,16
9275,1127492845,96538624,0,105,4.5,4+,Games,2
9278,1127634439,259817472,0,0,0,4+,Games,1
9286,1127726827,88216576,0,90,4.5,4+,Education,3
9288,1127739608,108262400,0,0,0,4+,Games,1
9291,1127910488,131016704,0,678,4,4+,Photo & Video,9
9292,1127930385,29114368,0,299,4.5,4+,Productivity,1
9293,1127933116,58624000,0,1648,4.5,4+,Games,1
9295,1128033152,4485120,0.99,1,3,4+,Music,1
9298,1128070374,64439296,0,378,4.5,12+,Games,1
9299,1128075013,11674624,0,243,4,12+,Photo & Video,1
9302,1128233478,1115999232,1.99,99,4.5,12+,Games,1
9303,1128253730,69039104,0,1,2,4+,Games,1
9308,1128311260,41403392,6.99,247,5,4+,Health & Fitness,1
9310,1128326130,189608960,4.99,41,3.5,9+,Games,4
9313,1128377569,37828608,0,73,3,17+,News,1
9318,1128613074,41567232,0,0,0,17+,Games,2
9319,1128623591,81666048,0,99,2,17+,Health & Fitness,1
9328,1128801236,170190848,0,144,4.5,9+,Games,1
9331,1128839212,88672256,0,1505,5,4+,Games,1
9332,1128855720,81243136,0,960,4.5,9+,Games,1
9334,1128940693,222874624,2.99,47,4,9+,Games,1
9335,1128981090,106914816,0,1,4,4+,Games,1
9336,1129025215,173031424,0,198,3,17+,Games,1
9338,1129050711,121419776,0,1918,4.5,4+,Games,2
9341,1129107483,24030208,0,0,0,17+,Shopping,2
9349,1129234419,72438784,0,2118,4.5,12+,Games,16
9353,1129404572,1364120576,6.99,58,4.5,9+,Games,4
9355,1129553203,18925568,0,500,2,4+,Social Networking,1
9358,1129648611,146436096,0.99,0,0,4+,Games,1
9360,1129671707,29999104,0,0,0,12+,Health & Fitness,2
9361,1129690785,140864512,0.99,18,5,9+,Games,2
9362,1129693551,358992896,0,101,4,4+,Games,1
9365,1129722364,2002585600,14.99,0,0,12+,Games,1
9367,1129755661,83832832,0,217,4,4+,Games,1
9368,1129778673,242437120,3.99,0,0,4+,Games,1
9371,1129966892,65469440,0,468,4.5,12+,Games,1
9374,1130186793,226843648,0,130,3.5,4+,Games,6
9376,1130221994,27525120,0,0,0,4+,Entertainment,1
9378,1130264634,77212672,0,0,0,9+,Games,1
9380,1130297669,76716032,0,924,4.5,12+,Games,1
9381,1130374815,339686400,0,64,3,9+,Entertainment,1
9384,1130398188,43658240,19.99,12,4.5,4+,Music,1
9386,1130498044,110385152,0,388,4,4+,Utilities,13
9387,1130542083,3180544,1.99,34,3,4+,Travel,28
9388,1130610367,65595392,0,2317,5,4+,Games,1
9390,1130630397,165691392,0,42,4,12+,Games,1
9391,1130638483,176500736,0,57,4.5,4+,Games,1
9392,1130638492,68929536,0,105,4,4+,Games,1
9394,1130676836,94801920,0,0,0,4+,Games,1
9397,1130723425,105438208,0,897,4.5,4+,Games,1
9398,1130770356,92825600,0.99,87,4,4+,Utilities,1
9399,1130829481,52959232,0,17588,4.5,4+,Reference,2
9400,1130830362,127711232,0,0,0,4+,Games,0
9401,1130847808,117473280,0,0,0,4+,Navigation,1
9403,1130852386,165874688,0.99,8,5,4+,Games,2
9404,1130864757,4732928,0,0,0,4+,Shopping,1
9406,1130901077,2532376576,4.99,343,4,4+,Games,1
9409,1130988829,52232192,0,0,0,4+,Sports,1
9410,1131107453,46416896,0,0,0,4+,Travel,2
9412,1131134490,98817024,0,0,0,17+,Games,1
9413,1131135416,105058304,0,0,0,9+,Games,1
9419,1131203082,11452416,0.99,17,4,4+,Food & Drink,1
9420,1131203560,19548160,0,300,3.5,4+,Education,1
9422,1131232060,92187648,2.99,29,3.5,12+,Games,1
9423,1131236409,37910528,0,0,0,4+,Games,1
9424,1131251130,199166976,2.99,1,5,4+,Games,1
9425,1131342792,162263040,0,3289,3,4+,Business,37
9426,1131344092,48784384,0,125,4,4+,Games,1
9427,1131388981,55676928,3.99,80,4,4+,Games,1
9428,1131422575,103378944,0,342,4.5,4+,Games,1
9434,1131536464,7297024,3.99,1,2,4+,Travel,1
9437,1131590898,114325504,2.99,263,4.5,4+,Games,2
9440,1131701133,58260480,0.99,207,5,9+,Games,1
9441,1131708443,16818176,4.99,123,3.5,4+,Productivity,16
9445,1131935122,36271104,0,0,0,4+,Games,1
9455,1132158938,266678272,0,616,4.5,4+,Games,11
9457,1132201707,266102784,0,346,4,4+,Games,11
9458,1132213599,57439232,0,115,4,4+,Education,1
9459,1132214105,106796032,2.99,21,4.5,4+,Education,1
9460,1132217067,86984704,0,2027,4,4+,Catalogs,1
9461,1132255154,23758848,2.99,15,3,17+,Sports,1
9464,1132336222,100835328,0,128,4,4+,Games,1
9465,1132358193,168288256,0,1474,5,12+,Games,10
9467,1132440751,30086144,0,0,0,4+,Utilities,1
9468,1132443199,248943616,0,0,0,4+,Games,1
9469,1132450366,177617920,0,0,0,12+,Games,1
9470,1132473553,306835456,1.99,62,3.5,4+,Photo & Video,1
9473,1132509649,52106240,0,21,4,4+,Games,13
9474,1132515131,73325568,5.99,74,4.5,12+,Games,1
9475,1132517788,464015360,4.99,13,5,4+,Education,8
9478,1132537738,154840064,0,4618,4.5,12+,Games,14
9479,1132539563,87257088,1.99,271,4,4+,Games,7
9480,1132542642,95812608,1.99,15,2.5,4+,Education,11
9482,1132630378,295772160,2.99,139,3.5,4+,Education,14
9484,1132662330,86775808,0,452,4,4+,Entertainment,1
9485,1132715891,86874112,0,4693,4,12+,Reference,1
9486,1132754743,121892864,0,94,4.5,4+,Games,1
9487,1132762804,57117696,0,173,4,12+,News,1
9488,1132774393,47337472,0.99,0,0,4+,Photo & Video,31
9490,1132817034,8382464,0,42,1.5,4+,Utilities,1
9492,1132842255,372767744,0.99,6,2.5,4+,Games,1
9494,1132915398,259855360,2.99,43,3.5,4+,Games,1
9501,1132992868,99457024,1.99,795,4.5,4+,Health & Fitness,2
9504,1133031538,33778688,0,6493,5,4+,Entertainment,1
9511,1133064144,147982336,0,776,4.5,4+,Games,1
9513,1133084307,12994560,0,0,0,17+,Games,2
9516,1133092959,54715392,0.99,0,0,9+,Book,1
9520,1133173046,275863552,0,287,4.5,12+,Games,45
9525,1133241575,1258856448,6.99,63,4.5,9+,Games,3
9531,1133417566,347128832,0,6,4,4+,Entertainment,1
9535,1133481001,124729344,0,36,4.5,9+,Games,8
9537,1133510322,208609280,0,86,3,4+,Games,1
9540,1133678984,27029504,0,826,4.5,17+,Reference,1
9541,1133706938,89927680,0,718,4,12+,Reference,1
9542,1133737578,581873664,0.99,91,4.5,4+,Games,1
9543,1133744473,33594368,0.99,39,4.5,4+,Games,1
9544,1133749572,111087616,0,474,4.5,4+,Games,1
9548,1133848135,15209472,2.99,96,1.5,4+,Entertainment,1
9550,1133883216,324570112,2.99,68,4.5,4+,Games,6
9552,1133896041,79226880,0,88,3.5,4+,Games,1
9553,1133898987,118339584,0,86,3,4+,Games,11
9554,1133919651,146377728,0,0,0,12+,Games,1
9556,1133990005,79694848,0,30,4.5,4+,Games,1
9557,1134086133,6919168,0,12,4,12+,Photo & Video,1
9559,1134126831,34964480,0.99,24,3.5,4+,Education,1
9560,1134144728,63809536,0,83,3,4+,Games,1
9561,1134176687,35904512,0.99,98,4.5,4+,Entertainment,1
9569,1134424698,70739968,0,0,0,4+,Games,1
9570,1134424705,68495360,0,0,0,4+,Games,1
9572,1134511982,85723136,0,951,3.5,4+,Games,1
9573,1134516647,140116992,0,852,4.5,4+,Games,16
9574,1134529728,295349248,0,2288,4.5,4+,Games,2
9576,1134640800,909051904,6.99,43,4,9+,Games,4
9577,1134680712,105310208,0,1828,4,12+,Entertainment,1
9582,1134805859,411290624,0.99,99,4.5,4+,Games,7
9584,1134835650,114503680,0.99,19,5,12+,Games,1
9585,1134858124,13390848,0,6205,4.5,12+,Entertainment,1
9587,1134867821,121761792,2.99,1,3,4+,Games,1
9591,1134895689,104267776,0,1321,4.5,4+,Games,13
9594,1134998522,5574656,4.99,264,4.5,4+,Health & Fitness,1
9595,1135031533,107682816,0,14,3,4+,Games,1
9596,1135126803,468171776,0,7740,5,9+,Games,1
9597,1135127134,1061347328,4.99,953,3.5,17+,Games,1
9601,1135204321,8155136,2.99,102,1.5,4+,Entertainment,1
9602,1135213693,71521280,0,99,4,9+,Games,1
9605,1135283959,11693056,0.99,1,1,4+,Utilities,7
9608,1135328912,42014720,0,0,0,9+,Games,2
9610,1135354652,218459136,0,1345,4,9+,Games,15
9612,1135372103,252726272,0,76,4.5,4+,Games,1
9617,1135441810,474814464,0,38,4,4+,Entertainment,1
9618,1135442411,100804608,0,33,4,4+,Games,1
9620,1135471095,74104832,0,43,3.5,4+,Games,1
9621,1135518490,179205120,0,19,4.5,9+,Games,1
9622,1135518748,564712448,0,1339,5,12+,Games,1
9623,1135536260,61067264,2.99,28,4,12+,Games,1
9624,1135564253,782278656,6.99,35,3.5,9+,Games,5
9625,1135575003,90124288,0,8535,4,4+,Reference,1
9626,1135596302,75583488,1.99,202,4,4+,Music,4
9627,1135638235,86930432,0.99,537,5,12+,Utilities,1
9629,1135653604,113281024,4.99,82,4.5,4+,Lifestyle,2
9630,1135657766,38429696,0,14263,4,4+,Games,1
9631,1135667527,6189056,0,95,4.5,4+,Shopping,1
9632,1135671895,12260352,0,78,3.5,4+,Entertainment,1
9638,1135791322,260301824,0,0,0,4+,Games,1
9639,1135811739,54827008,3.99,1039,4,4+,Business,13
9642,1135867247,164418560,1.99,2,2,4+,Games,13
9644,1135973816,817638400,6.99,48,3.5,9+,Games,5
9645,1135982876,270085120,0,55,3.5,4+,Games,1
9647,1136075542,107992064,0,29,5,9+,Games,2
9648,1136083624,80132096,0,8,4.5,4+,Games,3
9654,1136136909,258095104,0,159,4.5,12+,Games,1
9657,1136238277,72806400,0,2054,2,12+,Entertainment,1
9659,1136242132,345926656,0,30,4,4+,Games,1
9660,1136259229,13818880,0,1254,3.5,4+,Games,1
9661,1136283432,12455936,0,122,4,4+,Games,1
9662,1136538547,12472320,0,0,0,4+,Entertainment,1
9669,1136617049,108771328,0,2522,4.5,4+,Photo & Video,16
9671,1136634131,14546944,0,19,2,4+,Games,1
9675,1136678843,202242048,3.99,264,5,12+,Games,1
9678,1136744871,636487680,6.99,59,4.5,12+,Games,1
9679,1136753739,112036864,0,54,4.5,4+,Games,2
9681,1136910248,81762304,0,120,3,4+,Photo & Video,1
9682,1136936929,138456064,0.99,344,4.5,9+,Games,1
9683,1136975039,418452480,5.99,0,0,12+,Games,1
9685,1136993233,2424459264,0.99,95,3.5,4+,Games,1
9686,1137008076,89332736,0,46,4,4+,Games,1
9688,1137022728,138648576,0,50,3.5,4+,Entertainment,12
9690,1137040079,82624512,0,172,4.5,4+,Entertainment,12
9691,1137042565,352789504,0,0,0,12+,Games,1
9695,1137155107,253285376,1.99,36,3.5,12+,Games,1
9698,1137175892,111053824,0,31,4,4+,Games,1
9699,1137231583,47009792,1.99,42,3.5,17+,Entertainment,1
9700,1137262188,566353920,0,32,5,4+,Games,1
9701,1137320380,58569728,3.99,1645,1.5,4+,Utilities,1
9702,1137330227,105654272,0,599,3.5,4+,Games,1
9706,1137419214,37677056,0.99,22,4.5,4+,Sports,1
9707,1137456779,62693376,0,243,3.5,4+,Utilities,8
9711,1137479384,97858560,0,3,4.5,4+,Games,1
9712,1137503629,48162816,0,0,0,4+,Games,1
9722,1137591249,547368960,0.99,0,0,4+,Games,1
9723,1137613553,86294528,1.99,12,5,4+,Photo & Video,1
9725,1137673647,112238592,0,14505,4.5,4+,Games,1
9726,1137683736,85424128,0,1497,4,12+,Reference,1
9727,1137689929,42780672,1.99,127,2.5,4+,Entertainment,1
9728,1137693912,191881216,0,142,4,4+,Games,1
